Bernoulli NB,0.0,0.01,0.010892081260681152
Bernoulli NB,0.0,0.02,0.012093281745910645
Bernoulli NB,0.0,0.03,0.01199343204498291
Bernoulli NB,0.0,0.04,0.009694790840148926
Bernoulli NB,0.0,0.05,0.012093710899353027
Bernoulli NB,0.0,0.06,0.010593819618225097
Bernoulli NB,0.0,0.07,0.01069471836090088
Bernoulli NB,0.0,0.08,0.009994864463806152
Bernoulli NB,0.0,0.09,0.00979454517364502
Bernoulli NB,0.0,0.1,0.010993504524230957
Bernoulli NB,0.0,0.11,0.01139376163482666
Bernoulli NB,0.0,0.12,0.009894633293151855
Bernoulli NB,0.0,0.13,0.008795762062072754
Bernoulli NB,0.0,0.14,0.010394859313964843
Bernoulli NB,0.0,0.15,0.01139237880706787
Bernoulli NB,0.0,0.16,0.011093759536743164
Bernoulli NB,0.0,0.17,0.011393523216247559
Bernoulli NB,0.0,0.18,0.010398149490356445
Bernoulli NB,0.0,0.19,0.01023273468017578
Bernoulli NB,0.0,0.2,0.009897494316101074
Bernoulli NB,0.0,0.21,0.013184189796447754
Bernoulli NB,0.0,0.22,0.012112069129943847
Bernoulli NB,0.0,0.23,0.011060428619384766
Bernoulli NB,0.0,0.24,0.011493468284606933
Bernoulli NB,0.0,0.25,0.012993621826171874
Bernoulli NB,0.0,0.26,0.01070103645324707
Bernoulli NB,0.0,0.27,0.011993074417114257
Bernoulli NB,0.0,0.28,0.011094808578491211
Bernoulli NB,0.0,0.29,0.01169416904449463
Bernoulli NB,0.0,0.3,0.012392830848693848
Bernoulli NB,0.0,0.31,0.009094047546386718
Bernoulli NB,0.0,0.32,0.010193800926208496
Bernoulli NB,0.0,0.33,0.008095598220825196
Bernoulli NB,0.0,0.34,0.009377145767211914
Bernoulli NB,0.0,0.35,0.010294270515441895
Bernoulli NB,0.0,0.36,0.009894943237304688
Bernoulli NB,0.0,0.37,0.011892938613891601
Bernoulli NB,0.0,0.38,0.011394739151000977
Bernoulli NB,0.0,0.39,0.009596872329711913
Bernoulli NB,0.0,0.4,0.01099400520324707
Bernoulli NB,0.0,0.41,0.009694647789001466
Bernoulli NB,0.0,0.42,0.010694241523742676
Bernoulli NB,0.0,0.43,0.01119377613067627
Bernoulli NB,0.0,0.44,0.011294007301330566
Bernoulli NB,0.0,0.45,0.009793305397033691
Bernoulli NB,0.0,0.46,0.011893987655639648
Bernoulli NB,0.0,0.47,0.009694433212280274
Bernoulli NB,0.0,0.48,0.010693883895874024
Bernoulli NB,0.0,0.49,0.010894370079040528
Bernoulli NB,0.0,0.5,0.010494160652160644
Bernoulli NB,0.0,0.51,0.009595108032226563
Bernoulli NB,0.0,0.52,0.011493754386901856
Bernoulli NB,0.0,0.53,0.010193753242492675
Bernoulli NB,0.0,0.54,0.009395122528076172
Bernoulli NB,0.0,0.55,0.010484910011291504
Bernoulli NB,0.0,0.56,0.012392783164978027
Bernoulli NB,0.0,0.57,0.009995365142822265
Bernoulli NB,0.0,0.58,0.010893821716308594
Bernoulli NB,0.0,0.59,0.010693931579589843
Bernoulli NB,0.0,0.6,0.009789466857910156
Bernoulli NB,0.0,0.61,0.011892938613891601
Bernoulli NB,0.0,0.62,0.012892985343933105
Bernoulli NB,0.0,0.63,0.011194229125976562
Bernoulli NB,0.0,0.64,0.01148085594177246
Bernoulli NB,0.0,0.65,0.01241300106048584
Bernoulli NB,0.0,0.66,0.011178922653198243
Bernoulli NB,0.0,0.67,0.012492966651916505
Bernoulli NB,0.0,0.68,0.01259298324584961
Bernoulli NB,0.0,0.69,0.010094404220581055
Bernoulli NB,0.0,0.7,0.011693072319030762
Bernoulli NB,0.0,0.71,0.009944915771484375
Bernoulli NB,0.0,0.72,0.011394071578979491
Bernoulli NB,0.0,0.73,0.01179487705230713
Bernoulli NB,0.0,0.74,0.010886049270629883
Bernoulli NB,0.0,0.75,0.011093544960021972
Bernoulli NB,0.0,0.76,0.01059422492980957
Bernoulli NB,0.0,0.77,0.009145879745483398
Bernoulli NB,0.0,0.78,0.008695149421691894
Bernoulli NB,0.0,0.79,0.010293984413146972
Bernoulli NB,0.0,0.8,0.011793375015258789
Bernoulli NB,0.0,0.81,0.010594367980957031
Bernoulli NB,0.0,0.82,0.012093043327331543
Bernoulli NB,0.0,0.83,0.01009371280670166
Bernoulli NB,0.0,0.84,0.0095947265625
Bernoulli NB,0.0,0.85,0.010794281959533691
Bernoulli NB,0.0,0.86,0.010193681716918946
Bernoulli NB,0.0,0.87,0.009793925285339355
Bernoulli NB,0.0,0.88,0.009394550323486328
Bernoulli NB,0.0,0.89,0.01189424991607666
Bernoulli NB,0.0,0.9,0.009994602203369141
Bernoulli NB,0.0,0.91,0.011794161796569825
Bernoulli NB,0.0,0.92,0.011194062232971192
Bernoulli NB,0.0,0.93,0.011093735694885254
Bernoulli NB,0.0,0.94,0.013082623481750488
Bernoulli NB,0.0,0.95,0.010593676567077636
Bernoulli NB,0.0,0.96,0.00949411392211914
Bernoulli NB,0.0,0.97,0.011093640327453613
Bernoulli NB,0.0,0.98,0.010693502426147462
Bernoulli NB,0.0,0.99,0.008217072486877442
Bernoulli NB,0.0,1.0,0.009196281433105469
